brandName,productName,categoryType,bodyParts,productFunction,babyProduct,eczemaProduct,country,productIngredient,productURL
SOME BY MI,30 Days Miracle Acne Clear Foam 100g,cleanser,Not specified,"cleansing, moisturizing, exfoliating, brightening, acne treatment, protecting, repairing",No,No,,"Water, Glycerin, Centella Asiatica Extract, Palmitic Acid, Stearic Acid, Lauric Acid, Myristic Acid, Potassium Hydroxide, Lauryl Betaine, Butylene Glycol, PEG-100 Stearate, Glyceryl Stearate, Beeswax, Melaleuca Alternifolia (Tea Tree) Leaf Water, Sodium Methyl Cocoyl Taurate, Potassium Cocoyl Glycinate, Salicylic Acid, Dipropylene Glycol, Sodium Chloride, Hydroxyacetophenone, Mentha Piperita (Peppermint) Oil, Caprylyl Glycol, 1,2-Hexanediol, Disodium EDTA, Hydroxyethylcellulose, Calamine, Gluconolactone, Citric Acid, Dipotassium Glycyrrhizate, Artemisia Vulgaris Extract, Madecassoside, Asiaticoside, Asiatic Acid, Madecassic Acid",https://www.watsons.com.my/some-by-mi-30-days-miracle-acne-clear-foam-100g/p/BP_21371
CAREZONE,Plus P-Care Pore Cleansing Foam 100ml,cleanser,"face, arms","cleansing, moisturizing, repairing, firming",No,No,,"1.Ultra Low Molecular Collagen & Hyaluronic acid- helps moisturizing care 2.Bakuchiol-extracted from Psoralea Corylifolia seeds, a plant-based retinol known for being less irritating than retinol and helps with elasticity care 3.Edelweiss- sourced from the Valais region in Switzerland, renowned for its pristine natural environment, which helps with elasticity care 4.Chlorogenic Acid- a type of polyphenolfound in Eucommia, which aids in sebum care 5.Glycerin, this product ensures a moisturized finish without dryness after cleansing",https://www.watsons.com.my/carezone-plus-p-care-pore-cleansing-foam-100ml/p/BP_1021745
SAFI,Perfect White Micellar Gel Brightening Cleanser,cleanser,face,"cleansing, moisturizing, brightening, acne treatment, repairing, whitening",No,No,,"Water, Ammonium Lauryl Sulfate, Sodium Cocoyl Alaninate, Cocamidopropyl Betaine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Lactic Acid, PEG-8,Sodium Hydroxide, Ascorbyl Tetraisopalmitate, Lithothamnion Calcareum Extract, Borago Officinalis SeedOil,Glycerin, Mannitol, Arginine, Perfluorodecalin, 4-Butylresorcinol, Dextrin, Diatomaceous Earth, Simmondsia Chinensis Seed Oil, Lecithin, Glycosphingolipids, Sucrose Palmitate, Xanthan Gum, ZincSulfate, Methylchloroisothiazolinone, Methylisothiazolinone, Potassium Sorbate, Sodium Benzoate.",https://www.watsons.com.my/safi-perfect-white-micellar-gel-brightening-cleanser/p/BP_89120
PINK BY PURE BEAUTY,Bye Bye Pores Cleanser Foam 125ml,cleanser,"face, eye","cleansing, moisturizing, repairing, firming",No,No,,"Aqua, Palmitic Acid, Stearic Acid, Glycerin, Myristic Acid, Potassium Hydroxide, Lauric Acid, PEG-32, Glyceryl Stearate, PEG-100 Stearate, Parfum, Hydroxypropyl Methylcellulose, Hydroxyethylcel lulose, Salicylic Acid, Chlorphenesin, Cocamide DEA, Gluconolactone, Zinc PCA, Disodium EDTA, Prunus Persica (Peach) Flower Extract, Rosa Centifolia Flower Extract, Prunus Serrulata Flower Extract, Glycolic Acid, Sodium Chloride, Glyoxal, 1,2-Hexanediol, Oxygen, Butylene Glycol, Ethylhexylglycerin, Hexyl Cinnamal, Hydroxycitronellal, Linalool",https://www.watsons.com.my/pink-by-pure-beauty-bye-bye-pores-cleanser-foam-125ml/p/BP_1003702
PONDS,Potion Essence 110ml,cleanser,face,"cleansing, moisturizing, brightening, repairing, whitening",No,No,,"Water, Glycerin, Niacinamide; Polysorbate 20, Phenoxyethanol, Fragrance, Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Hydroxpropyl, Cyclodextrin, Disodium EDTA, Pentylene Glycol, Sodium Hydroxide, Sodium Acetylated Hyaluronate, Allantoin, Tocopheryl Acetate, Sodium Hydroxide Iodopropynyl Butycarbamate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Cystine, Glycine, SodiumAscorbyl Phosphate, Ethylhexyglycerin, Sodium Carbonate, Sodium PCA, Sodium Chloride",https://www.watsons.com.my/ponds-potion-essence-110ml/p/BP_57789
GARNIER,Micellar Water Even For Sensitive Skin 125ml,cleanser,"face, lips, eye","cleansing, moisturizing, acne treatment, protecting, repairing, whitening",No,No,,"Aqua / water, Hexylene glycoglycerin, Alcohol denat., Disodium cocoamphodiacetate, Disodium EDTA, Myrtrimonium bromide, Poloxamer 184, FIL B185272 / 0.",https://www.watsons.com.my/garnier-micellar-water-even-for-sensitive-skin-125ml/p/BP_77068
NUUHA,Beauty Mulberry Hydra Bright Pro Cleansing Balm 45ml,cleanser,face,"cleansing, moisturizing, nourishing, brightening, repairing",No,No,,N/A,https://www.watsons.com.my/nuuha-beauty-mulberry-hydra-bright-pro-cleansing-balm-45ml/p/BP_1027091
Y.O.U,Hy! Amino Glowing Acne Calming Deep Cleanser 100g,cleanser,face,"cleansing, moisturizing, rejuvenating, brightening, acne treatment, soothing, repairing",No,No,,"Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Decyl Glucoside, Sodium Lauryl Sulfate, Potassium Cocoate, Sodium Chloride, Glycol Distearate, PEG-120 Methyl Glucose Dioleate, Phenoxyethanol, PEG-7 Glyceryl Cocoate, Sodium Benzoate, Distearyl Phthalic Acid Amide, Niacinamide, Cocamide Mea, Potassium Laureth Phosphate, Acrylates Copolymer, Fragrance, Citric Acid, Glycol Stearate, Disodium EDTA, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Ethylhexyl Methoxycinnamate, Glycerin, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Sodium Cocoyl Alaninate, Sodium Cocoyl Glycinate, Butylene Glycol, Disodium Cocoyl Glutamate, Magnesium Nitrate, Fomes Officinalis (Mushroom) Extract, Propanediol, Methylchloroisothiazolinone, Panthenol, Salicylic Acid, Magnesium Chloride, Methylisothiazolinone, Serine, Histidine, Prunus Yedoensis Leaf Extract, Threonine, Asparagine, 10-Hydroxydecanoic Acid, Caprylyl Glycol, Glyceryl Caprylate, Scutellaria Baicalensis Root Extract, Stephania Tetrandra Root Extract, Zinc PCA, CI 16255.",https://www.watsons.com.my/y.o.u-hy-amino-glowing-acne-calming-deep-cleanser-100g/p/BP_1018206
NANO WHITE,Fresh Gentle Cleansing Milk Cleanser 100ml,cleanser,face,"cleansing, moisturizing, brightening, acne treatment, soothing, repairing",No,No,,"Water, Sodium Laureth Sulfate, Acrylates Copolymer, Cocamidopropyl Betaine, Lauryl Glucoside, Palm Kernelamide DEA, Glycerin, Polysorbate 20, Sodium Cocoyl Alaninate, Fragrance, Phenoxyethanol, Sodium Hydroxide, Mannitol, Ascorbyl Glucoside, Benzophenone-4, Menthol, Methylparaben, Butylene Glycol, Microcrystalline Cellulose, Ethylparaben, Sucrose, Zea Mavs (Corn) Starch, Propylene Glycol, Chromium Hydroxide Green Cl 77289, Hydroxypropyl Methyl Cellulose, Laminaria Saccharina Extract, Methylchloroisothiazolinone, 4-Terpineol, Mentha Arvensis Leaf Oil, Methylisothiazolinone, CI 42053, CI 47005",https://www.watsons.com.my/nano-white-fresh-gentle-cleansing-milk-cleanser-100ml/p/BP_24094
GLAD2GLOW,Blueberry Ceramide Low Ph Gel Cleanser 70ml,cleanser,"face, hair, neck, arms, eye","cleansing, moisturizing, brightening, protecting, repairing",No,No,,"AQUA, POTASSIUM COCOYL GLYCINATE, ACRYLATES/STEARETH-20 METHACRYLATE CROSSPOLYMER, SODIUM LAUROAMPHOACETATE, VACCINIUM ANGUSTIFOLIUM FRUIT EXTRACT, POTASSIUM COCOATE, CERAMIDE EOP, CERAMIDE NG, CERAMIDE NP, CERAMIDE AS, CERAMIDE AP, LAURYL HYDROXYSULTAINE, CENTELLA ASIATICA LEAF EXTRACT, HYDROGENATED STARCH HYDROLYSATE, SODIUM CHLORIDE, GLYCOSYL TREHALOSE, POTASSIUM HYDROXIDE, CAPRYLYL GLYCOL, DISODIUM EDTA, AROMA, PHENOXYETHANOL. ",https://www.watsons.com.my/glad2glow-blueberry-ceramide-low-ph-gel-cleanser-70ml/p/BP_1004937
BY WISHTREND,Green Tea & Enzyme Milky Foaming Wash 140 ml,cleanser,"face, arms, eye","cleansing, moisturizing, nourishing, repairing",No,No,,"Camellia Sinensis Leaf Water, Aqua (Water), Hydrogenated Poly(C6-14 Olefin), Myristic Acid, Potassium Hydroxide, Glycerin, Lauric Acid, Lauryl Hydroxysultaine, Butylene Glycol, Potassium Cocoyl Glycinate, 1,2-Hexanediol, Palmitic Acid, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Stearic Acid, Potassium Myristate, Hydrated Silica, Potassium Laurate, Ethylhexylglycerin, Potassium Stearate, Mannitol, Carthamus Tinctorius (Safflower) Flower Extract, Dextrin, Gardenia Florida Fruit Extract, Papain, Hydrogenated Lecithin, Bromelain, Theobroma Cacao (Cocoa) Seed Extract, Ficus Carica (Fig) Fruit Extract, Centella Asiatica Extract, Beta-Glucan, Oryza Sativa (Rice) Extract, Avena Sativa (Oat) Meal Extract, Tocopherol, Ceramide NP, Glycine Max (Soybean) Seed Extract",https://www.watsons.com.my/by-wishtrend-green-tea-enzyme-milky-foaming-wash-140-ml/p/BP_1022408
SOME BY MI,30 Days Miracle Acne Clear Foam 50ml,cleanser,face,"cleansing, moisturizing, acne treatment, protecting, repairing",No,No,,"Water, Glycerin, Centella Asiatica Extract, Palmitic Acid, Stearic Acid, Lauric Acid, Myristic Acid, Potassium Hydroxide, Lauryl Betaine, Butylene Glycol, PEG-100 Stearate, Glyceryl Stearate, Beeswax, Melaleuca Alternifolia (Tea Tree) Leaf Water, Sodium Methyl Cocoyl Taurate, Potassium Cocoyl Glycinate, Salicylic Acid(5,000 ppm), Dipropylene Glycol, Sodium Chloride, Hydroxyacetophenone, Mentha Piperita (Peppermint) Oil, Caprylyl Glycol, 1,2-Hexanediol, Disodium EDTA, Hydroxyethylcellulose, Calamine, Gluconolactone(10 ppm), Dipotassium Glycyrrhizate, Citric Acid(10 ppm), Artemisia Vulgaris Extract, Madecassoside, Asiaticoside, Madecassic Acid, Asiatic Acid",https://www.watsons.com.my/some-by-mi-30-days-miracle-acne-clear-foam-50ml/p/BP_91846
OXY,Acne Cleanser Facial Wash 100g,cleanser,"face, eye","cleansing, moisturizing, acne treatment, repairing",No,No,,"Water, Potassium Cocoyl Glycinate，Cocamidopropyl Betaine，Sodium Lauroyl Isethionate，PEG-8，Cocamide Dea，Acrylates Copolymer，Glycol Distearate，Lauric Acid，Sodium Chloride，Fragrance，Phenoxyethanol，Glycerin，Chlorphenesin，Potassium Hydroxide，O-Cymen-5-Ol，Sodium Benzoate，Disodium EDTA，Ethylhexylglycerin，Polyquaternium-63，PEG-30 Dipolyhydroxystearate，Glyceryl Caprate，Laureth-23，Glyceryl Stearate，Glycolic Acid，Betaine，Methylparaben，Melaleuca Alternifolia (Tea Tree) Leaf Oil，Sodium PCA，Propylene Glycol，Sodium Lactate，Propylparaben，PCA，Serine，Alanine，Glycine，Glutamic Acid，Lysine HCl，Threonine，Arginine，Proline，Hamamelis Virginiana (Witch Hazel) Leaf Extract",https://www.watsons.com.my/oxy-acne-cleanser-facial-wash-100g/p/BP_1021874
BANILA CO,Clean It Zero Foam Cleanser 150ml,cleanser,"face, eye","cleansing, moisturizing, nourishing, soothing, protecting, repairing",No,No,,"Water, Glycerin, Myristic Acid, Potassium Hydroxide, Lauric Acid, Laureth-7, Palmitic Acid, Glycol Distearate, Glycol stearate, PEG-8, Sodium Methyl Stearoyl Taurate, Sorbitan Olivate, Butylene Glycol, Panax Notoginseng Root Extract, Fragrance, Tocopheryl Acetate, Disodium EDTA, Hydroxyethylcellulose, Malpighia Glabra (Acerola) Fruit Extract, Aspalathus Linearis Leaf Extract, CI 14700",https://www.watsons.com.my/banila-co-clean-it-zero-foam-cleanser-150ml/p/BP_1020546
OOTD,Green Plum Low Ph Cleansing Gel 200ml,cleanser,face,"cleansing, moisturizing, acne treatment, repairing",No,No,,"Enjoy FREE DELIVERY min spend of RM 100* (WM) *T&Cs apply
Download App
Find a Store
Community
NEW!!
Stores
LOGIN
0
MY BAG
Moisturizer
Body Wash
Promo
Member
Skincare
Makeup
Health
Personal Care
Hair Care
Men
Baby
Home Essentials
Only @ Watsons
Bundle Deals
Brands
⚡Code: FIRST20⚡Get RM20 Off* for your first purchase online
HOME
/
SKINCARE
/
CLEANSE
/
FACE WASH & CLEANSER
/
GREEN PLUM LOW PH CLEANSING GEL 200ML
OOTD
Green Plum Low Ph Cleansing Gel 200ml
0 Reviews
Coupon Zone DEALS (6)
New
RM67 Off (Cyber Monday Nov25)
W eStore
Expires on 01 Dec 2025
Claim
New
RM27 Off (Cyber Monday Nov25)
W eStore
Expires on 01 Dec 2025
RM69.90
QUANTITY
ADD TO BAG
Check in-store availability
DELIVERY METHOD
Home Delivery
Click & Collect at Watsons
Product Code
1025565
Product Weight
0.200 kg
PRODUCT DETAILS
PROMOTION
PAYMENT & DELIVERY
PRODUCT DETAILS
Hide
Description
Embrace gentle, effective cleansing with our Green Plum Low pH Cleansing Gel, a transparent, clear gel that's specially formulated for acne-prone, sensitive, and redness-prone skin.
PROMOTION: (37)
Free LRP cica sample kit 1s with any purchase and above on Skincare participating products. While stocks last. T&C apply.
FREE GIFT with any purchase on skincare participating products in Watsons. While stocks last. T&C apply.
Free Ily Sachet Sampling Set with purchase of RM30 on any Skincare participating products. While stocks last. T&C apply.
PWP @ 25% with any purchase on Anessa participating products in Watsons. While Stock Last. T&C apply.
GET 2X POINTS
EARN 1 ESTAMP ECOM
EARN 1 ESTAMP ECOM
EARN 1 ESTAMP
EARN 1 ESTAMP
GET 5X POINTS TMP
ECOUPON @ RM18.00
ECOUPON @ RM18 MEGA
ECOUPON @ RM20 SEGI
ECOUPON @ RM10
TMP ECOUPON @ RM50.00 TTL CO
MBR ECOUPON @ RM30 MBR BDAY
ECOUPON @ RM20 TQ 11.11
ECOUPON @ RM14 CRM MILESTONE
ECOUPON @ RM40 CRM MILESTONE
ECOUPON @ RM50 CRM MILESTONE
PWP @ RM2.50 with any purchase on Total Company participating products in Watsons. While stocks last. T&C apply.
ECOUPON @ RM8 WS CRAZY
ECOUPON @ RM27 BLK FRI
ECOUPON @ RM35 BLK FRI
ECOUPON @ RM25 BLK FRI
ECOUPON @ RM65 BLK FRI
ECOUPON @ RM35 BLK FRI
ECOUPON @ RM15 BLK FRI
ECOUPON @ RM45 BLK FRI
ECOUPON @ RM65 BLK FRI
ECOUPON @ RM50 BLK FRI
ECOUPON @ RM67 BLK FRI
ECOUPON @ RM17 BLK FRI
ECOUPON @ RM47 BLK FRI
ECOUPON @ RM27 BLK FRI
ECOUPON @ RM67 BLK FRI
MBR INST RBT RM20.00 OFF
BANK PROMOTION
Buy now pay later with Atome
Atome splits your purchase into 3 monthly payments. 0% interest.* Learn More
*Atome Terms & Conditions apply.
PAYMENT & DELIVERY
Hide
IMPORTANT: Customer must check-out with minimum of RM1 when shop Online & Mobile App. 
Payment Methods
Our website only accept
Credit Card (VISA, Mastercard) issued by local banks / foreign banks.
Direct Debit
eWallet (Boost, GrabPay, Touch N Go)
Buy Now Pay Later (Atome)
 Shipping Policy
Currently we provide shipping to Malaysia only. Below are the delivery methods:
Home Delivery to West & East Malaysia
Click & Collect Express available at Klang Valley Stores & selected stores in East Malaysia.
Express Delivery available at selected stores at Klang Valley, Johor Bahru and Penang.
  Free delivery within Peninsular Malaysia is applicable for orders of RM100 and above, only for the first 3kg. Every subsequent kg will be charged RM1.
Free delivery within East Malaysia is applicable for orders of RM150 and above, only for the first 3kg. Every subsequent kg will be charged RM6.
Order will be delivered by using GDex and City-Link.
Changes on addresses are not allowed once order has been process.
For more details, kindly refer to this https://www.watsons.com.my/delivery-modes
Items with icon below are NOT eligible to be shipped to East Malaysia due to it's prohibited content
Exchange, Return & Refund Policy
Exchange/Return/Refund of Products can be arranged under the following reasons:
a. If the products delivered is in damaged or defective condition; or
b. If the products is near expiry or expired; or
c. If the product is different from the Order delivered. Products for return or refund shall be returned in its original condition, quantity and packaging as it first delivered to customer together with proof of purchase.

For more details, kindly refer to this https://www.watsons.com.my/return-exchange
Please contact Customer Service at 1-300-880-847 or hello@watsons.com.my and provide order details for further information.
PRODUCT REVIEW
0.0
0
0
0
0
0
0 Reviews
Write a Review
VIEW SKINCARE
VIEW FACE WASH & CLEANSER
VIEW OOTD
Refresh
ITEMS SIMILAR TO WHAT YOU'VE VIEWED
RECENTLY VIEWED
(0)
RM41.30
RM59.00
(1)
RM15.48
RM17.20
(2)
RM35.00
(0)
RM59.93
RM79.90
(0)
RM32.72
RM40.90
WATSONS ESTORE
Return & Exchange
Order & Payment
Shipping & Delivery
FAQ
Promotion T&Cs
MEMBER
Membership
Registration
Member Benefits
Member T&Cs
Membership FAQ
Elite Benefits
Elite T&Cs
Elite FAQ
SHOPPING @ WATSONS
Find a Store
Contact Us
Corporate Purchase
ABOUT US
Who We Are
Sustainability
Press Releases
Careers
AS Watson Group
LEGAL
Term of Use
Terms & Conditions
Privacy Policy
Notice On Disclaimer
Copyright Information
Trademark Notice
Chat with Us",https://www.watsons.com.my/ootd-green-plum-low-ph-cleansing-gel-200ml/p/BP_1025565
HIMALAYA,Clear Complexion Brightening Face Wash 150ml,cleanser,face,"cleansing, moisturizing, rejuvenating, brightening, acne treatment, repairing, whitening",No,No,,HIMALAYA CC WHT FACE WASH150ML,https://www.watsons.com.my/himalaya-clear-complexion-brightening-face-wash-150ml/p/BP_67636
EVERSOFT,Aloe Vera and Hyaluronic Acid Whip Cleanser 120G,cleanser,face,"cleansing, moisturizing, repairing",No,No,,"Water, PEG-8, Myristic Acid, Stearic Acid, Potassium Hydroxide, Palmitic Acid, Glycerin, Lauric Acid, Butylene Glycol, Glyceryl Stearate SE, Polyquaternium-7, Tetrasodium EDTA, BHT, PEG-90M, Aloe Barbadensis (Organic Aloe Vera) Leaf Extract, Pearl Powder,",https://www.watsons.com.my/eversoft-aloe-vera-and-hyaluronic-acid-whip-cleanser-120g/p/BP_35828
L'OREAL PARIS SKIN CARE,Hyaluronic Acid Oil Control Cleanser 120ml,cleanser,"face, eye","cleansing, moisturizing, acne treatment, repairing, firming",No,No,,"AQUA / WATER, SODIUM LAURETH SULFATE, GLYCERIN, DECYL GLUCOSIDE, COCO-BETAINE, SALICYLIC ACID, SODIUM CHLORIDE, ZINC GLUCONATE, PEG-150 PENTAERYTHRITYLTETRASTEARATE, PPG-5 CETETH 20, SODIUM HYALURONATE, SODIUM HYDROXIDE, CAPRYLOYL SALICYLIC ACID, TETRASODIUM GLUTAMATE DIACETATE, CITRIC ACID, LINALOOL, GERANIOL, ALPHA-ISOMETHYL IONONE, LIMONENE, BENZYL ALCOHOL PARFUM / FRAGRANCE (F.I.L.Z293293/1)",https://www.watsons.com.my/l-oreal-paris-skin-care-hyaluronic-acid-oil-control-cleanser-120ml/p/BP_1007199
HADA LABO,HADA SOFTEN & EXFO CLNS 100G,cleanser,"face, eye","cleansing, moisturizing, exfoliating, brightening, repairing",No,No,China,"Water, Glycerin, Lauric Acid, Stearic Acid, Potassium Hydroxide, Butylene Glycol, Palmitic Acid, Glycol Distearate, Cocamidopropyl Betaine, Acrylates Copolymer, Cocamide DEA, Sodium Laureth Sulfate, Jojoba Esters, Sodium Chloride, Dipropylene Glycol, Disteardimonium Hectorite, Polyquaternium-7, Hydroxyacetophenone, 1,2-Hexanediol, Disodium EDTA, Sodium Benzoate,Isopentyldiol, Caprylyl Glycol, Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Propanediol, Salvia Sclarea (Clary) Extract, Potassium Sorbate",https://www.watsons.com.my/hada-labo-hada-soften-exfo-clns-100g/p/BP_28816
CLINELLE,Whitenup Cleanser 100ml,cleanser,"face, eye","cleansing, moisturizing, exfoliating, soothing, repairing, whitening",No,No,,"Purple rice extract, Hydrolyzed Black Pearly, Daisy Flower Extract",https://www.watsons.com.my/clinelle-whitenup-cleanser-100ml/p/BP_38226
SIMPLE,Daily Skin Detox Purifying Facial Wash 150ml,cleanser,"face, eye","cleansing, moisturizing, exfoliating, brightening, repairing",No,No,,"Aqua, Hamamelis Virginiana Leaf Water, Cocamidopropyl Betaine, Glycerin, Sodium Laureth Sulfate, PEG-7 Glyceryl Cocoate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Benzophenone-4, Citric Acid, Hydrated Silica, Hydroxypropyl Cyclodextrin, Iodopropynyl B",https://www.watsons.com.my/simple-daily-skin-detox-purifying-facial-wash-150ml/p/BP_70136
EUCERIN,Pro Acne - Cleansing Gel 200ml,cleanser,face,"cleansing, moisturizing, acne treatment, soothing, repairing",No,No,,EUC PROACNE CLEANSIN GEL 200ML,https://www.watsons.com.my/eucerin-pro-acne-cleansing-gel-200ml/p/BP_69013
ALIA,Niacinamide Brightening Facial Cleanser 100ml,cleanser,"face, arms, eye","cleansing, moisturizing, brightening, anti-aging, acne treatment, soothing, repairing",No,No,,"Aqua, Glycerin, Myristic Acid, Palmitic Acid, Stearic Acid, Potassium Hydroxide, Niacinamide, Propylene Glycol, Glyceryl Stearate SE, Lauric Acid, Cocamidopropyl Betaine, Phenoxyethanol, Palm Kernelamide DEA, Cetearyl Alcohol, Polyquaternium-7, Glycolic Acid, Parfum, Butylene Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Chloride, Panthenol, Ethylhexylglycerin, Tetrasodium EDTA, Sasa Quelpaertensis Extract, Sodium Benzoate, Linalool, Glycyrrhiza Glabra (Licorice) Root Extract, Sodium Hyaluronate, Actinidia Polygama Fruit Extract",https://www.watsons.com.my/alia-niacinamide-brightening-facial-cleanser-100ml/p/BP_1013689
CLEAN & CLEAR,Daily Pore Cleanser Face Wash 50g,cleanser,face,"cleansing, moisturizing, exfoliating, brightening, repairing",No,No,,C&CDAILY PORE CLEANSER FACE WASH 50G,https://www.watsons.com.my/clean-clear-daily-pore-cleanser-face-wash-50g/p/BP_42353
AZARINE,C White Brightening Facial Cleanser 60ml,cleanser,face,"cleansing, moisturizing, brightening, repairing, whitening",No,No,,"Key Ingredient: Papaya, Lemon, Mulberry, Yogurt, Jicama (Bengkoang)""",https://www.watsons.com.my/azarine-c-white-brightening-facial-cleanser-60ml/p/BP_1005302
NIVEA,C&HYA Vitamin Whip Foam 100ML,cleanser,"face, eye","cleansing, moisturizing, brightening, repairing",No,No,,"Aqua, PEG-8, Myristic Acid, Glycerin, Stearic Acid, Potassium Hydroxide, Butylene Glycol, Lauric Acid, Palmitic Acid, Glyceryl Stearate SE , Citrus Sinensis Fruit Extract, Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Ascorbyl Phosphate, Ubiquinone, Polyquaternium-7, Arachidic Acid, Oleic Acid, Cera Alba, Pentylene Glycol, Ethylhexylglycerin, Sodium Benzoate, Trisodium EDTA, Parfum.",https://www.watsons.com.my/nivea-c-hya-vitamin-whip-foam-100ml/p/BP_81635
